experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,hand,target_hit,final_ball_state,type,target_position_x,target_position_y,target_position_z,target_width,launch_direction,before_launch_velocity_x,before_launch_velocity_z,before_launch_speed,before_launch_angle,current_force,water_inertia,water_speed_m/s,launch_angle,launch_Speed,slow_counter,ball_pos_x,ball_pos_z,ball_time,ball_dist_from_target,closest_center_ball_pos_x,closest_center_ball_pos_z,final_ball_pos_x,final_ball_pos_z,turning_absolute_x,turning_absolute_y,distance_from_target,min_pos_from_target_x,min_pos_from_target_z,total_score,step_0_time,step_1_time,step_2_time
projectile_experiment ,123,1,1,1,1,33.97659,42.56378,r,False,To the right,projectile,-0.6,0,1.4,0.075566,(-0.24_ 0.00_ 0.86),0.000000_0.000000_0.000000_-0.441287_-0.426290_-0.380912_-0.368756_-0.333538_-0.292639_-0.292639_-0.265055_-0.245147_-0.246570_-0.243473_-0.237402,0.000000_0.000000_0.000000_0.896350_0.904585_0.924351_0.929356_0.941149_0.948945_0.948945_0.941242_0.907949_0.889389_0.873008_0.860977,0.180141_0.270391_0.270391_0.404198_0.662836_0.895228_0.895228_1.403265_1.661919_1.661919_1.993785_2.299819_2.535859_2.535859_2.657373,0.000000_0.000000_0.000000_116.211700_115.232400_112.395900_111.642500_109.514100_107.138900_107.138900_105.727300_105.109600_105.495200_105.583200_105.415400,0,0,0,105.4154,2.373319,7,0.000000_-0.012548_-0.018720_-0.024826_-0.036844_-0.042759_-0.048614_-0.060145_-0.065824_-0.077016_-0.082530_-0.087992_-0.098761_-0.104070_-0.114542_-0.119706_-0.124825_-0.134926_-0.139910_-0.149749_-0.154606_-0.159422_-0.168933_-0.173630_-0.182910_-0.187493_-0.192041_-0.201028_-0.205469_-0.214249_-0.218589_-0.222896_-0.231414_-0.235626_-0.239806_-0.248078_-0.252169_-0.260264_-0.264269_-0.268247_-0.276119_-0.280015_-0.287728_-0.291546_-0.295338_-0.302848_-0.306567_-0.313932_-0.317579_-0.321203_-0.328383_-0.331940_-0.335474_-0.342479_-0.345949_-0.352827_-0.356235_-0.359623_-0.366339_-0.369668_-0.376268_-0.379540_-0.382793,0.000000_0.045508_0.067891_0.090034_0.133620_0.155073_0.176305_0.218126_0.238723_0.279312_0.299311_0.319118_0.358172_0.377426_0.415404_0.434135_0.452698_0.489330_0.507406_0.543091_0.560705_0.578170_0.612665_0.629699_0.663353_0.679976_0.696468_0.729061_0.745168_0.777009_0.792749_0.808369_0.839261_0.854536_0.869699_0.899696_0.914533_0.943892_0.958417_0.972842_1.001392_1.015521_1.043493_1.057339_1.071093_1.098330_1.111816_1.138527_1.151754_1.164898_1.190938_1.203836_1.216655_1.242057_1.254642_1.279586_1.291946_1.304233_1.328591_1.340663_1.364600_1.376465_1.388263,40.656200_40.670040_40.684100_40.698440_40.711950_40.725780_40.739620_40.753600_40.767600_40.781410_40.795350_40.809270_40.823090_40.837160_40.851330_40.865230_40.878830_40.892680_40.906660_40.920520_40.934870_40.948510_40.962560_40.976350_40.990220_41.004150_41.018200_41.032030_41.046030_41.060020_41.074040_41.087790_41.101640_41.115710_41.129540_41.143380_41.157510_41.171340_41.185250_41.199300_41.213260_41.226940_41.241070_41.254970_41.268710_41.282590_41.297100_41.310700_41.324620_41.338410_41.352170_41.366090_41.379980_41.394070_41.408030_41.421920_41.435860_41.449720_41.463720_41.477680_41.491460_41.505480_41.519420,1.523155_1.476397_1.453410_1.430677_1.385952_1.363950_1.342183_1.299334_1.278244_1.236711_1.216261_1.196018_1.156134_1.136487_1.097770_1.078692_1.059799_1.022553_1.004195_0.967998_0.950154_0.932477_0.897616_0.880429_0.846530_0.829817_0.813258_0.780601_0.764500_0.732749_0.717098_0.701595_0.671032_0.655973_0.641061_0.611681_0.597214_0.568731_0.554716_0.540856_0.513602_0.500215_0.473931_0.461043_0.448329_0.423443_0.411282_0.387561_0.376015_0.364693_0.342757_0.332169_0.321853_0.302098_0.292696_0.274944_0.266640_0.258752_0.244329_0.237852_0.226515_0.221713_0.217524,-0.392443,1.42326,-0.382793,1.388263,0,0,0.173648,-0.389244,1.41166,0,34.72409,40.65,41.53325
projectile_experiment ,123,1,2,1,2,42.56378,45.47351,r,False,To the right,projectile,-0.3,0,1.4,0.075566,(-0.15_ 0.00_ 0.97),0.000000_0.000000_-0.159001_-0.159001_-0.233497_-0.290129_-0.290129_-0.265791_-0.217586_-0.199898_-0.187006_-0.166540_-0.147376,0.000000_0.000000_0.977741_0.977741_0.945059_0.940823_0.940823_0.964027_0.971241_0.975388_0.978161_0.980056_0.973973,0.178789_0.303846_0.515348_0.515348_0.837529_1.125896_1.125896_1.485632_1.882437_2.188667_2.188667_2.352978_2.531339,0.000000_0.000000_99.236630_99.236630_103.878200_107.138600_107.138600_105.414000_102.627400_101.581900_100.823300_99.644110_98.604420,0,0,0,98.60442,2.49352,0,0.000000_-0.007418_-0.011064_-0.018233_-0.021758_-0.025245_-0.032107_-0.035483_-0.042132_-0.045405_-0.048645_-0.055029_-0.058173_-0.064372_-0.067427_-0.070453_-0.076421_-0.079363_-0.085169_-0.088033_-0.090872_-0.096475_-0.099240_-0.101982_-0.107396_-0.110070_-0.115350_-0.117958_-0.120546_-0.125658_-0.128184_-0.133178_-0.135646_-0.138095_-0.142937_-0.145332_-0.150068_-0.152410_-0.154735_-0.159335_-0.161611_-0.166115_-0.168343_-0.170556_-0.174937_-0.177105_-0.179259_-0.183524_-0.185635_-0.189817_-0.191888_-0.193945_-0.198021_-0.200039_-0.204039_-0.206021_-0.207990,0.000000_0.049025_0.073118_0.120497_0.143794_0.166838_0.212186_0.234501_0.278439_0.300070_0.321483_0.363670_0.384453_0.425417_0.445606_0.465605_0.505045_0.524493_0.562862_0.581790_0.600550_0.637580_0.655855_0.673975_0.709756_0.727423_0.762321_0.779558_0.796655_0.830443_0.847137_0.880137_0.896447_0.912632_0.944638_0.960461_0.991760_1.007237_1.022603_1.053006_1.068045_1.097809_1.112536_1.127162_1.156114_1.170444_1.184678_1.212863_1.226817_1.254453_1.268137_1.281734_1.308669_1.322010_1.348443_1.361538_1.374552,43.649580_43.663410_43.677380_43.691430_43.705300_43.719190_43.733170_43.747100_43.760910_43.774950_43.788930_43.802700_43.816600_43.831050_43.844350_43.858310_43.872280_43.886250_43.900190_43.914100_43.928060_43.941960_43.956060_43.969800_43.983790_43.997600_44.011470_44.025460_44.039380_44.053240_44.067180_44.081120_44.095150_44.108960_44.122870_44.136870_44.151180_44.164690_44.178540_44.192540_44.206430_44.220540_44.234370_44.248220_44.262150_44.276150_44.289890_44.304010_44.317820_44.331830_44.345650_44.359570_44.373600_44.387390_44.401330_44.415270_44.429290,1.431782_1.382294_1.357976_1.310161_1.286651_1.263400_1.217649_1.195138_1.150824_1.129010_1.107420_1.064890_1.043942_1.002663_0.982323_0.962178_0.922460_0.902881_0.864264_0.845220_0.826350_0.789118_0.770750_0.752545_0.716612_0.698880_0.663875_0.646597_0.629467_0.595643_0.578946_0.545973_0.529696_0.513557_0.481688_0.465958_0.434902_0.419578_0.404389_0.374422_0.359646_0.330522_0.316179_0.301988_0.274082_0.260382_0.246864_0.220424_0.207537_0.182550_0.170517_0.158854_0.136898_0.126786_0.108934_0.101546_0.095465,-0.213826,1.413124,-0.20799,1.374552,0,0,0.050609,-0.211893,1.400344,3,43.0647,43.64,44.44308
projectile_experiment ,123,1,3,1,3,45.47351,48.4806,r,True,Hit,projectile,0.6,0,1.4,0.075566,(0.40_ 0.00_ 0.91),0.000000_0.000000_0.000000_0.293607_0.291846_0.291846_0.289359_0.276766_0.275598_0.270020_0.300347_0.341324_0.341324_0.395230,0.000000_0.000000_0.000000_0.953736_0.955650_0.955650_0.957055_0.956445_0.954347_0.952080_0.953067_0.938210_0.938210_0.914190,0.097205_0.183912_0.183912_0.340872_0.602565_0.602565_0.972772_1.249619_1.774595_1.774595_2.162102_2.457476_2.457476_2.829948,0.000000_0.000000_0.000000_72.889050_73.017850_73.017850_73.177670_73.861150_73.892230_74.166080_72.508420_70.008460_70.008460_66.619810,0,0,0,66.61981,2.818533,0,0.000000_0.011185_0.033121_0.043880_0.064997_0.075362_0.085602_0.105718_0.115600_0.135025_0.144574_0.154016_0.172592_0.181730_0.190771_0.208569_0.217330_0.234586_0.243084_0.251498_0.268081_0.276253_0.292365_0.300308_0.308177_0.323702_0.331359_0.346469_0.353925_0.361317_0.375909_0.383113_0.397340_0.404366_0.411334_0.425101_0.431902_0.445344_0.451986_0.458576_0.471607_0.478048_0.484441_0.497085_0.503338_0.515707_0.521824_0.527899_0.539919_0.545866_0.557638_0.563463_0.569249,0.000000_0.025871_0.076611_0.101498_0.150343_0.174317_0.198002_0.244531_0.267389_0.312321_0.334408_0.356249_0.399216_0.420352_0.441264_0.482431_0.502696_0.542610_0.562267_0.581730_0.620087_0.638989_0.676257_0.694629_0.712832_0.748740_0.766451_0.801403_0.818649_0.835746_0.869500_0.886162_0.919070_0.935321_0.951438_0.983282_0.999014_1.030105_1.045468_1.060713_1.090853_1.105753_1.120540_1.149786_1.164248_1.192858_1.207009_1.221059_1.248863_1.262619_1.289847_1.303321_1.316704,46.615030_46.628850_46.642760_46.656720_46.670630_46.684620_46.698500_46.712380_46.726430_46.740440_46.754860_46.767980_46.781950_46.795920_46.809730_46.823640_46.837560_46.851490_46.865450_46.879530_46.893230_46.907280_46.921150_46.935080_46.949010_46.963100_46.976820_46.990760_47.004680_47.018650_47.032670_47.046520_47.060310_47.074420_47.088290_47.102200_47.116340_47.130150_47.143850_47.158230_47.171820_47.185670_47.199650_47.213520_47.227480_47.241430_47.255460_47.269330_47.283230_47.297120_47.311160_47.324950_47.338990,1.523155_1.494969_1.439691_1.412578_1.359364_1.333246_1.307442_1.256751_1.231849_1.182898_1.158835_1.135041_1.088231_1.065204_1.042422_0.997573_0.975495_0.932012_0.910596_0.889393_0.847605_0.827012_0.786412_0.766396_0.746566_0.707446_0.688151_0.650074_0.631285_0.612660_0.575888_0.557736_0.521886_0.504182_0.486624_0.451933_0.434795_0.400925_0.384189_0.367582_0.334748_0.318518_0.302410_0.270552_0.254799_0.223636_0.208223_0.192921_0.162641_0.147662_0.118018_0.103353_0.088791,0.586374,1.356317,0.569249,1.316704,0.580704,1.343201,0,0.580704,1.343201,8,45.97455,46.61,47.35297
projectile_experiment ,123,1,4,1,4,48.4806,51.3078,r,True,Hit,projectile,0.3,0,1.4,0.075566,(0.26_ 0.00_ 0.96),0.000000_0.000000_0.090081_0.091584_0.091584_0.105177_0.143323_0.143323_0.183224_0.255260,0.000000_0.000000_0.990869_0.983738_0.983738_0.988639_0.989621_0.989621_0.981692_0.961280,0.331246_0.570008_0.992651_1.373129_1.373129_1.812590_2.086628_2.086628_2.488053_2.836791,0.000000_0.000000_84.805470_84.681240_84.681240_83.927420_81.759380_81.759380_79.427920_75.128800,0,0,0,75.1288,2.821454,0,0.000000_0.014388_0.021443_0.035286_0.042079_0.048789_0.061967_0.068439_0.074836_0.087411_0.093592_0.105749_0.111728_0.117643_0.129285_0.135015_0.146298_0.151855_0.157355_0.168194_0.173534_0.184062_0.189251_0.194392_0.204532_0.209533_0.219400_0.224268_0.229093_0.238619_0.243321_0.252606_0.257190_0.261737_0.270719_0.275156_0.279557_0.288256_0.292554_0.301051_0.305252_0.309420_0.317663_0.321739_0.329802_0.333789_0.337748_0.345582_0.349457,0.000000_0.054184_0.080751_0.132883_0.158464_0.183732_0.233360_0.257734_0.281825_0.329179_0.352456_0.398239_0.420755_0.443030_0.486873_0.508451_0.550944_0.571868_0.592582_0.633400_0.653512_0.693158_0.712700_0.732060_0.770245_0.789077_0.826236_0.844569_0.862740_0.898614_0.916320_0.951286_0.968550_0.985672_1.019498_1.036207_1.052782_1.085540_1.101727_1.133727_1.149544_1.165242_1.196286_1.211635_1.241998_1.257014_1.271923_1.301423_1.316018,49.538770_49.552340_49.566560_49.580290_49.594580_49.608290_49.622230_49.636040_49.649770_49.663680_49.678340_49.691730_49.705570_49.719680_49.733600_49.747620_49.761460_49.775300_49.789180_49.803360_49.817250_49.831050_49.845180_49.859000_49.872900_49.886790_49.900700_49.914650_49.928640_49.942470_49.956410_49.970340_49.984320_49.998240_50.012200_50.025970_50.039900_50.053940_50.067690_50.081730_50.095540_50.109470_50.123290_50.137340_50.151290_50.165060_50.179040_50.192870_50.206810,1.431782_1.375789_1.348336_1.294472_1.268044_1.241940_1.190676_1.165501_1.140621_1.091720_1.067686_1.020421_0.997179_0.974190_0.928948_0.906686_0.862856_0.841279_0.819921_0.777848_0.757125_0.716287_0.696166_0.676237_0.636950_0.617585_0.579398_0.560571_0.541919_0.505130_0.486990_0.451210_0.433568_0.416091_0.381627_0.364641_0.347820_0.314680_0.298366_0.266275_0.250511_0.234947_0.204479_0.189615_0.160788_0.146924_0.133524_0.108605_0.097463,0.360923,1.359196,0.349457,1.316018,0.580704,1.343201,0,0.357127,1.344903,13,48.98177,49.53,50.22076
projectile_experiment ,123,1,5,2,1,51.3078,79.83298,r,True,Hit,projectile,-0.3,0,1.4,0.075566,(-0.18_ 0.00_ 0.97),0.000000_0.000000_0.000000_0.106061_0.001463_0.001463_-0.151454_-0.267992_-0.283230_-0.307027_-0.282065_-0.245462_-0.245462_-0.177764,0.000000_0.000000_0.000000_0.982032_0.999973_0.999973_0.984457_0.963267_0.958819_0.950351_0.952614_0.957977_0.957977_0.968804,0.200905_0.327930_0.327930_0.489381_0.714932_0.714932_1.008669_1.306479_1.710107_1.710107_1.974084_2.481670_2.481670_2.696608,0.000000_0.000000_0.000000_83.835860_89.916180_89.916180_98.746140_105.547200_106.456900_107.903900_106.493800_104.371700_104.371700_100.397400,0,0,0,100.3974,2.656098,0,0.000000_-0.004794_-0.014206_-0.018827_-0.027907_-0.032368_-0.036779_-0.045451_-0.049715_-0.058105_-0.062232_-0.066316_-0.074357_-0.078315_-0.086113_-0.089953_-0.093756_-0.101252_-0.104945_-0.108604_-0.115820_-0.119378_-0.126397_-0.129860_-0.133292_-0.140066_-0.143409_-0.150009_-0.153268_-0.156499_-0.162883_-0.166035_-0.172264_-0.175342_-0.178395_-0.184430_-0.187413_-0.193310_-0.196226_-0.199119_-0.204843_-0.207673_-0.213273_-0.216042_-0.218792_-0.224235_-0.226927_-0.229601_-0.234895_-0.237515_-0.242703,0.000000_0.026125_0.077421_0.102607_0.152093_0.176406_0.200441_0.247705_0.270944_0.316668_0.339163_0.361420_0.405241_0.426815_0.469310_0.490241_0.510966_0.551815_0.571947_0.591888_0.631213_0.650604_0.688859_0.707730_0.726434_0.763351_0.781570_0.817543_0.835302_0.852913_0.887701_0.904882_0.938831_0.955603_0.972243_1.005134_1.021390_1.053531_1.069420_1.085190_1.116382_1.131807_1.162324_1.177418_1.192406_1.222066_1.236741_1.251316_1.280166_1.294445_1.322717,77.995240_78.009170_78.023130_78.036990_78.050960_78.064870_78.079310_78.092770_78.106560_78.120490_78.134430_78.148340_78.162310_78.176280_78.190150_78.204060_78.218020_78.231940_78.245830_78.259690_78.273740_78.287580_78.301600_78.315440_78.329620_78.343320_78.357240_78.371090_78.384970_78.398930_78.412790_78.426770_78.440690_78.454590_78.468640_78.482530_78.496410_78.510320_78.524200_78.538250_78.552090_78.566110_78.580040_78.593820_78.607800_78.621770_78.635770_78.649590_78.663530_78.677500_78.691270,1.431782_1.405233_1.353106_1.327512_1.277226_1.252521_1.228099_1.180076_1.156464_1.110010_1.087157_1.064545_1.020029_0.998115_0.954951_0.933692_0.912643_0.871159_0.850717_0.830469_0.790542_0.770856_0.732024_0.712871_0.693890_0.656431_0.637947_0.601459_0.583450_0.565594_0.530332_0.512921_0.478532_0.461550_0.444707_0.411431_0.394996_0.362524_0.346486_0.330579_0.299156_0.283640_0.253005_0.237890_0.222913_0.193393_0.178866_0.164508_0.136377_0.122663_0.096206,-0.247822,1.350617,-0.242703,1.322717,0,0,0,-0.245271,1.336713,18,51.82299,77.99,78.70535
projectile_experiment ,123,1,6,2,2,79.83298,82.93756,r,True,Hit,projectile,-0.6,0,1.4,0.075566,(-0.38_ 0.00_ 0.78),0.000000_0.000000_-0.515204_-0.544101_-0.544101_-0.554222_-0.521371_-0.521371_-0.449195_-0.403320_-0.398113_-0.391101_-0.384877,0.000000_0.000000_0.854247_0.839019_0.839019_0.832363_0.825570_0.825570_0.775673_0.757298_0.762945_0.770345_0.779476,0.161154_0.250392_0.438666_0.675353_0.675353_1.087599_1.586331_1.586331_1.981031_2.329177_2.505045_2.505045_2.702969,0.000000_0.000000_121.094600_122.963300_122.963300_123.657300_122.273600_122.273600_120.075300_118.038800_117.556100_116.916700_116.278500,0,0,0,116.2785,2.349738,0,0.000000_-0.020693_-0.030873_-0.040945_-0.060772_-0.070533_-0.089758_-0.099226_-0.108601_-0.127077_-0.136182_-0.145201_-0.162985_-0.171753_-0.189051_-0.197583_-0.206039_-0.222729_-0.230966_-0.247227_-0.255255_-0.263215_-0.278938_-0.286704_-0.302046_-0.309626_-0.317145_-0.332008_-0.339353_-0.353876_-0.361055_-0.368180_-0.382272_-0.389241_-0.403026_-0.409845_-0.416615_-0.430013_-0.436642_-0.443225_-0.456255_-0.462704_-0.475473_-0.481793_-0.488072_-0.500507_-0.506664_-0.518860_-0.524900_-0.530902_-0.542794_-0.548684_-0.560357_-0.566140_-0.571888_-0.583282_-0.588928_-0.600121_-0.605668_-0.611184_-0.622119_-0.627541_-0.632931_-0.643622_-0.648922_-0.659436,0.000000_0.041909_0.062526_0.082923_0.123080_0.142847_0.181783_0.200959_0.219945_0.257364_0.275804_0.294069_0.330086_0.347844_0.382877_0.400157_0.417283_0.451085_0.467765_0.500699_0.516957_0.533079_0.564923_0.580649_0.611722_0.627072_0.642301_0.672402_0.687278_0.716690_0.731229_0.745660_0.774200_0.788313_0.816233_0.830043_0.843754_0.870888_0.884312_0.897644_0.924035_0.937096_0.962956_0.975756_0.988473_1.013657_1.026127_1.050827_1.063059_1.075214_1.099298_1.111227_1.134868_1.146580_1.158222_1.181297_1.192732_1.215400_1.226635_1.237805_1.259953_1.270932_1.281850_1.303501_1.314236_1.335528,80.946800_80.960690_80.974730_80.988490_81.003020_81.016320_81.030300_81.044080_81.058140_81.072010_81.086060_81.099930_81.113750_81.127820_81.141750_81.155620_81.169850_81.183420_81.197440_81.211240_81.225210_81.239100_81.253060_81.267040_81.280930_81.294810_81.308960_81.322690_81.336590_81.350520_81.364320_81.378090_81.392310_81.406140_81.420010_81.433980_81.447830_81.461780_81.475630_81.489690_81.503530_81.517680_81.531420_81.545440_81.559270_81.573240_81.587120_81.601260_81.614890_81.628790_81.642740_81.656660_81.670710_81.684620_81.698660_81.712390_81.726390_81.740160_81.754210_81.768140_81.782030_81.795910_81.809750_81.823780_81.837600_81.851650,1.523155_1.476485_1.453528_1.430816_1.386107_1.364100_1.320757_1.299413_1.278281_1.236638_1.216118_1.195795_1.155725_1.135970_1.097004_1.077787_1.058743_1.021163_1.002620_0.966018_0.947953_0.930041_0.894670_0.877206_0.842709_0.825672_0.808773_0.775382_0.758887_0.726285_0.710175_0.694192_0.662594_0.646978_0.616103_0.600842_0.585696_0.555748_0.540943_0.526251_0.497198_0.482836_0.454439_0.440404_0.426477_0.398949_0.385348_0.358477_0.345209_0.332055_0.306096_0.293297_0.268080_0.255672_0.243407_0.219341_0.207564_0.184600_0.173458_0.162580_0.141783_0.131973_0.122654_0.105901_0.098737_0.087688,-0.669835,1.356589,-0.659436,1.335528,0,0,0,-0.664649,1.346087,23,80.33416,80.93999,81.86556
projectile_experiment ,123,1,7,2,3,82.93756,85.88926,r,True,Hit,projectile,0.3,0,1.4,0.075566,(0.25_ 0.00_ 0.97),0.000000_0.000000_0.281551_0.281551_0.234526_0.177423_0.140584_0.123303_0.112596_0.129602_0.129602_0.176847_0.246950,0.000000_0.000000_0.945655_0.945655_0.958082_0.973525_0.985196_0.989097_0.992407_0.991474_0.991474_0.983582_0.966755,0.138457_0.220622_0.377179_0.377179_0.545725_0.894876_1.388828_1.388828_1.676195_2.092351_2.092351_2.494612_2.762935,0.000000_0.000000_73.420120_73.420120_76.245200_79.671330_81.878900_82.894030_83.527070_82.552720_82.552720_79.807200_75.670670,0,0,0,75.67067,2.75685,0,0.000000_0.013559_0.020211_0.033268_0.039678_0.046011_0.058454_0.064568_0.076587_0.082496_0.088340_0.099838_0.105495_0.116631_0.122112_0.127537_0.138224_0.143487_0.148699_0.158972_0.164035_0.174018_0.178940_0.183816_0.193437_0.198183_0.207549_0.212171_0.216753_0.225801_0.230267_0.239089_0.243446_0.247767_0.256305_0.260524_0.268861_0.272981_0.277070_0.285154_0.289150_0.293116_0.300962_0.304841_0.312517_0.316313_0.320083_0.327543_0.331235,0.000000_0.053081_0.079120_0.130237_0.155329_0.180122_0.228835_0.252768_0.299823_0.322955_0.345833_0.390845_0.412990_0.456583_0.478041_0.499279_0.541115_0.561721_0.582125_0.622341_0.642160_0.681241_0.700509_0.719600_0.757264_0.775843_0.812510_0.830604_0.848542_0.883960_0.901446_0.935981_0.953037_0.969953_1.003379_1.019893_1.052532_1.068661_1.084667_1.116314_1.131958_1.147486_1.178199_1.193387_1.223435_1.238298_1.253055_1.282260_1.296711,84.079160_84.093110_84.107060_84.121030_84.135380_84.148890_84.162970_84.176690_84.190570_84.204560_84.218480_84.232300_84.246430_84.260180_84.274170_84.287990_84.302060_84.315920_84.329800_84.343760_84.357960_84.371640_84.385370_84.399300_84.413270_84.427190_84.441050_84.455050_84.468940_84.482960_84.496840_84.510620_84.524800_84.538610_84.552570_84.566510_84.580290_84.594250_84.608250_84.622060_84.636090_84.649990_84.663830_84.677720_84.691740_84.705590_84.719580_84.733470_84.747460,1.431782_1.377040_1.350187_1.297476_1.271602_1.246039_1.195815_1.171140_1.122632_1.098787_1.075206_1.028814_1.005993_0.961073_0.938964_0.917083_0.873988_0.852765_0.831752_0.790344_0.769940_0.729717_0.709890_0.690248_0.651510_0.632407_0.594719_0.576130_0.557706_0.521347_0.503408_0.468000_0.450527_0.433208_0.399021_0.382152_0.348861_0.332438_0.316166_0.284075_0.268261_0.252608_0.221803_0.206670_0.177008_0.162523_0.148311_0.120918_0.107909,0.342157,1.33947,0.331235,1.296711,0.338541,1.325314,0,0.338541,1.325314,28,83.43889,84.07,84.76145
projectile_experiment ,123,1,8,2,4,85.88926,89.02155,r,True,Hit,projectile,0.6,0,1.4,0.075566,(0.37_ 0.00_ 0.93),0.000000_0.000000_0.244904_0.244904_0.299462_0.337273_0.305169_0.297510_0.274428_0.298683_0.298683_0.372602,0.000000_0.000000_0.961956_0.961956_0.934103_0.901694_0.939608_0.944726_0.960388_0.954144_0.954144_0.927906,0.100007_0.142872_0.224980_0.224980_0.446245_0.952800_1.443066_1.443066_1.929460_2.390306_2.390306_2.684766,0.000000_0.000000_75.716560_75.716560_72.224780_69.491980_72.007090_72.519940_74.052890_72.617900_72.617900_68.121990,0,0,0,68.12199,2.684554,0,0.000000_0.010004_0.029641_0.039282_0.048807_0.067522_0.076718_0.094797_0.103685_0.112475_0.129770_0.138279_0.155029_0.163275_0.171435_0.187511_0.195429_0.211034_0.218723_0.226340_0.241358_0.248762_0.263368_0.270572_0.277712_0.291803_0.298757_0.305651_0.319262_0.325982_0.339255_0.345809_0.352311_0.365157_0.371504_0.384048_0.390247_0.396399_0.408562_0.414575_0.426467_0.432347_0.438185_0.449734_0.455447_0.466751_0.472344_0.477898_0.488892_0.494333_0.505106_0.510438_0.515735_0.526226_0.531420_0.536580,0.000000_0.024912_0.073817_0.097825_0.121546_0.168154_0.191054_0.236076_0.258210_0.280101_0.323171_0.344361_0.386075_0.406609_0.426932_0.466966_0.486685_0.525546_0.544696_0.563662_0.601062_0.619502_0.655876_0.673817_0.691598_0.726690_0.744006_0.761174_0.795071_0.811806_0.844859_0.861182_0.877373_0.909365_0.925171_0.956410_0.971848_0.987168_1.017458_1.032432_1.062047_1.076692_1.091229_1.119990_1.134217_1.162369_1.176297_1.190129_1.217508_1.231058_1.257885_1.271164_1.284356_1.310480_1.323415_1.336267,87.114230_87.128110_87.142110_87.155990_87.169910_87.183800_87.197750_87.211690_87.225510_87.239840_87.253390_87.267780_87.281300_87.295180_87.309040_87.323090_87.336890_87.351000_87.364780_87.378700_87.392700_87.406490_87.420340_87.434370_87.448270_87.462160_87.476200_87.489970_87.503910_87.517880_87.531810_87.545570_87.559670_87.573440_87.587600_87.601280_87.615320_87.629230_87.643100_87.657170_87.670980_87.684940_87.698890_87.712760_87.726750_87.740610_87.754570_87.768580_87.782550_87.796550_87.810300_87.824300_87.838170_87.852100_87.866030_87.879960,1.523155_1.496316_1.443631_1.417768_1.392214_1.342005_1.317337_1.268838_1.244995_1.221415_1.175022_1.152198_1.107268_1.085152_1.063263_1.020146_0.998910_0.957060_0.936439_0.916015_0.875743_0.855889_0.816726_0.797411_0.778270_0.740495_0.721855_0.703378_0.666898_0.648890_0.613327_0.595766_0.578350_0.543943_0.526947_0.493363_0.476771_0.460309_0.427770_0.411690_0.379902_0.364192_0.348602_0.317782_0.302550_0.272441_0.257564_0.242806_0.213655_0.199266_0.170885_0.156908_0.143088_0.116002_0.102803_0.089911,0.551866,1.374333,0.53658,1.336267,0.546803,1.361725,0,0.546803,1.361725,33,86.39029,87.11,87.89389
