experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,hand,target_hit,final_ball_state,type,target_position_x,target_position_y,target_position_z,target_width,launch_direction,before_launch_velocity_x,before_launch_velocity_z,before_launch_speed,before_launch_angle,current_force,water_inertia,water_speed_m_s,launch_angle,launch_Speed,slow_counter,ball_pos_x,ball_pos_z,ball_time,ball_dist_from_target,closest_center_ball_pos_x,closest_center_ball_pos_z,final_ball_pos_x,final_ball_pos_z,turning_absolute_x,turning_absolute_y,distance_from_target,min_pos_from_target_x,min_pos_from_target_z,total_score,step_0_time,step_1_time,step_2_time
projectile_experiment ,123,1,11,2,3,52.3374,54.82864,r,FALSE,To the right,projectile,-0.6,0,1.4,0.075566,(-0.31_ 0.00_ 0.88),0.000000_0.000000_0.000000_-0.205306_-0.235017_-0.284207_-0.313152_-0.326635_-0.312063_-0.312063_-0.308451,0.000000_0.000000_0.000000_0.969197_0.963436_0.958713_0.948890_0.921639_0.917801_0.917801_0.875337,0.202119_0.391976_0.391976_0.689359_0.994468_1.589161_1.589161_1.944588_2.581150_2.581150_2.907036,0.000000_0.000000_0.000000_101.960200_103.708800_106.512300_108.263900_109.514700_108.778700_108.778700_109.411400,0,0,0,109.4114,2.698001,0,0.000000_-0.017822_-0.043743_-0.052178_-0.068753_-0.076898_-0.092913_-0.100787_-0.116279_-0.131441_-0.146287_-0.153595_-0.167991_-0.175081_-0.189052_-0.195937_-0.216200_-0.222829_-0.235903_-0.242352_-0.248742_-0.261354_-0.267578_-0.279864_-0.285928_-0.291942_-0.309684_-0.315501_-0.326996_-0.332674_-0.343897_-0.349443_-0.354947_-0.365828_-0.371207_-0.381845_-0.392326_-0.402656_-0.407766_-0.417877_-0.422879_-0.427846_-0.437679_-0.442545_-0.452178_-0.461684_-0.471064_-0.475709_-0.484908_-0.489464,0.000000_0.050576_0.124137_0.148074_0.195111_0.218224_0.263673_0.286019_0.329982_0.373010_0.415139_0.435879_0.476731_0.496852_0.536502_0.556039_0.613543_0.632353_0.669457_0.687757_0.705893_0.741684_0.759345_0.794211_0.811421_0.828486_0.878836_0.895344_0.927963_0.944078_0.975928_0.991667_1.007284_1.038163_1.053428_1.083616_1.113362_1.142677_1.157177_1.185870_1.200065_1.214162_1.242065_1.255873_1.283212_1.310187_1.336808_1.349988_1.376095_1.389024,53.009750_53.025180_53.051860_53.065570_53.081930_53.096530_53.111350_53.126590_53.140870_53.169150_53.183750_53.197930_53.212100_53.226250_53.240850_53.256070_53.282810_53.295970_53.310380_53.324100_53.338150_53.352090_53.366240_53.380040_53.394440_53.409800_53.435650_53.449280_53.463420_53.477640_53.491550_53.505530_53.519540_53.533440_53.548190_53.563610_53.588830_53.602630_53.616790_53.630970_53.644880_53.658760_53.672650_53.686750_53.702070_53.728110_53.742000_53.756050_53.770290_53.784160,1.523155_1.469652_1.391850_1.366539_1.316808_1.292374_1.244338_1.220724_1.174276_1.128830_1.084346_1.062453_1.019341_0.998115_0.956298_0.935701_0.875110_0.855301_0.816247_0.796996_0.777925_0.740312_0.721764_0.685177_0.667133_0.649252_0.596570_0.579324_0.545298_0.528515_0.495405_0.479077_0.462900_0.431002_0.415282_0.384305_0.353963_0.324284_0.309705_0.281106_0.267107_0.253324_0.226477_0.213459_0.188390_0.164918_0.143589_0.133976_0.117548_0.111080,-0.502959,1.427322,-0.489464,1.389024,0.430251,1.409843,0.068535,-0.493991,1.40187,31,52.35131,53,53.79809
projectile_experiment ,123,1,12,2,4,54.82864,57.1116,r,TRUE,Hit,projectile,0.3,0,1.4,0.075566,(0.18_ 0.00_ 0.95),0.000000_0.000000_-0.192992_-0.192992_0.077162_0.238165_0.238165_0.292317_0.277634_0.277634_0.208003_0.178391,0.000000_0.000000_0.789360_0.789360_0.903531_0.936518_0.936518_0.956299_0.949906_0.949906_0.949904_0.948870,0.064276_0.076053_0.196497_0.196497_0.413272_0.793092_0.793092_1.226668_1.856915_1.856915_2.446654_3.117538,0.000000_0.000000_103.738800_103.738800_85.118770_75.731600_75.731600_73.002890_73.707660_73.707660_77.648750_79.352490,0,0,0,79.35249,3.009963,0,0.000000_0.011045_0.016454_0.027055_0.032250_0.042440_0.047438_0.062063_0.071520_0.080757_0.085296_0.094220_0.098608_0.102947_0.111486_0.115687_0.128030_0.132060_0.139999_0.143910_0.151617_0.155415_0.159177_0.166596_0.170254_0.181030_0.184557_0.191520_0.194956_0.201740_0.205089_0.208410_0.214969_0.218209_0.224609_0.230908_0.237109_0.240173_0.243214_0.249227,0.000000_0.058751_0.087521_0.143905_0.171539_0.225738_0.252323_0.330115_0.380421_0.429552_0.453694_0.501161_0.524499_0.547581_0.592998_0.615345_0.680996_0.702432_0.744662_0.765463_0.806459_0.826662_0.846673_0.886134_0.905591_0.962906_0.981670_1.018705_1.036981_1.073065_1.090878_1.108542_1.143432_1.160663_1.194709_1.228214_1.261195_1.277495_1.293670_1.325652,55.369400_55.383410_55.397530_55.411760_55.425840_55.440530_55.455880_55.482500_55.509700_55.523750_55.538230_55.551980_55.565850_55.579750_55.594350_55.609680_55.635250_55.649010_55.663020_55.677000_55.691060_55.705110_55.719130_55.733070_55.748170_55.774910_55.788610_55.802570_55.816650_55.830890_55.844530_55.858500_55.872590_55.886810_55.901980_55.927610_55.941630_55.955780_55.969680_55.983670,1.431782_1.372021_1.342758_1.285408_1.257302_1.202176_1.175139_1.096024_1.044865_0.994905_0.970358_0.922094_0.898366_0.874899_0.828727_0.806012_0.739284_0.717499_0.674588_0.653454_0.611807_0.591288_0.570966_0.530900_0.511150_0.452996_0.433967_0.396427_0.377912_0.341382_0.323365_0.305511_0.270292_0.252927_0.218697_0.185160_0.152388_0.136333_0.120544_0.090031,0.266738,1.418791,0.249227,1.325652,0.430251,1.409843,0,0.2522,1.341463,36,54.84246,55.36,55.99767
projectile_experiment ,123,1,13,2,5,57.1116,59.42508,r,TRUE,Hit,projectile,-0.3,0,1.4,0.075566,(-0.21_ 0.00_ 0.92),0.000000_0.000000_-0.523471_-0.523471_-0.378943_-0.185336_-0.185336_-0.178780_-0.234282_-0.234282_-0.247051_-0.247025_-0.207584,0.000000_0.000000_0.680192_0.680192_0.916727_0.982185_0.982185_0.982699_0.954415_0.954415_0.939075_0.935306_0.917158,0.045025_0.120397_0.271496_0.271496_0.647365_1.098683_1.098683_1.559077_2.190574_2.190574_3.042920_3.042920_3.293918,0.000000_0.000000_127.581600_127.581600_112.458500_100.686000_100.686000_100.310900_103.791800_103.791800_104.739400_104.794700_102.753100,0,0,0,102.7531,3.097454,0,0.000000_-0.006838_-0.013577_-0.026774_-0.033237_-0.045902_-0.052109_-0.058236_-0.070255_-0.087729_-0.099029_-0.110065_-0.115488_-0.120849_-0.131393_-0.136577_-0.146779_-0.156766_-0.166545_-0.171361_-0.180846_-0.185519_-0.190145_-0.199265_-0.203760_-0.212624_-0.216995_-0.229869_-0.234084_-0.242402_-0.246508_-0.250578_-0.258614_-0.262582_-0.270419_-0.274289_-0.281937_-0.289463_-0.293181,0.000000_0.030210_0.059989_0.118296_0.146849_0.202807_0.230232_0.257301_0.310406_0.387611_0.437537_0.486297_0.510256_0.533943_0.580526_0.603433_0.648508_0.692630_0.735840_0.757115_0.799025_0.819669_0.840111_0.880405_0.900265_0.939427_0.958737_1.015619_1.034241_1.070996_1.089134_1.107116_1.142623_1.160153_1.194780_1.211880_1.245669_1.278921_1.295351,57.680720_57.694670_57.708790_57.722800_57.737070_57.750630_57.764620_57.779160_57.794390_57.820220_57.848220_57.861650_57.875770_57.889790_57.903710_57.917640_57.932920_57.959460_57.973270_57.987340_58.001460_58.015510_58.029320_58.043360_58.057450_58.071400_58.086640_58.112660_58.126670_58.140820_58.154680_58.168860_58.182920_58.196400_58.210510_58.224980_58.240460_58.265980_58.279660,1.431782_1.400810_1.370281_1.310502_1.281230_1.223862_1.195745_1.167995_1.113552_1.034404_0.983221_0.933236_0.908675_0.884393_0.836640_0.813158_0.766953_0.721726_0.677435_0.655629_0.612674_0.591515_0.570564_0.529269_0.508918_0.468788_0.449002_0.390726_0.371651_0.334008_0.315435_0.297025_0.260683_0.242748_0.207341_0.189868_0.155385_0.121537_0.104871,-0.314901,1.391313,-0.293181,1.295351,0.430251,1.409843,0,-0.300532,1.327829,41,57.12545,57.67,58.29387
projectile_experiment ,123,1,14,2,6,59.42508,61.73434,r,TRUE,Hit,projectile,0.6,0,1.4,0.075566,(0.40_ 0.00_ 0.89),0.000000_0.000000_0.404008_0.404008_0.388589_0.382703_0.401098,0.000000_0.000000_0.912643_0.912643_0.910675_0.906621_0.893021,0.579088_0.943668_1.510519_1.510519_1.975531_2.596356_3.217254,0.000000_0.000000_66.122020_66.122020_66.891840_67.114430_65.812930,0,0,0,65.81293,3.149569,0,0.000000_0.012904_0.025621_0.050512_0.062697_0.098265_0.109807_0.132444_0.143547_0.165339_0.176035_0.186602_0.217560_0.247461_0.257206_0.276377_0.285807_0.304370_0.313506_0.322548_0.340357_0.349128_0.366411_0.383360_0.399989_0.408187_0.416309_0.432331_0.440234_0.455830_0.463526_0.478717_0.493651_0.508335_0.515586_0.522778_0.536988_0.544008_0.557881_0.564737_0.571540_0.584989,0.000000_0.028731_0.057043_0.112463_0.139592_0.218782_0.244480_0.294880_0.319600_0.368119_0.391933_0.415460_0.484385_0.550959_0.572655_0.615338_0.636334_0.677662_0.698003_0.718134_0.757785_0.777313_0.815793_0.853530_0.890554_0.908806_0.926889_0.962562_0.980157_1.014880_1.032014_1.065837_1.099086_1.131779_1.147924_1.163936_1.195573_1.211203_1.242091_1.257355_1.272501_1.302446,59.951970_59.965930_59.979820_59.994400_60.009770_60.035860_60.049400_60.063200_60.077110_60.091040_60.105190_60.119310_60.148100_60.174580_60.188530_60.203180_60.216560_60.230360_60.244370_60.258380_60.272060_60.286630_60.301890_60.327630_60.341640_60.355710_60.369640_60.383570_60.397580_60.411550_60.425480_60.440430_60.467450_60.481290_60.495200_60.509040_60.523230_60.536960_60.550980_60.564450_60.578540_60.594170,1.523155_1.491664_1.460631_1.399889_1.370155_1.283360_1.255195_1.199958_1.172866_1.119692_1.093593_1.067810_0.992276_0.919323_0.895549_0.848780_0.825774_0.780493_0.758208_0.736153_0.692716_0.671324_0.629176_0.587845_0.547303_0.527318_0.507520_0.468471_0.449214_0.411220_0.392478_0.355492_0.319154_0.283452_0.265835_0.248373_0.213918_0.196925_0.163429_0.146939_0.130637_0.098702,0.617741,1.375365,0.584989,1.302446,0.604786,1.346522,0,0.604786,1.346522,46,59.45013,59.94,60.62023
projectile_experiment ,123,1,15,2,7,61.73434,63.90641,r,FALSE,To the right,projectile,-0.3,0,1.4,0.075566,(-0.06_ 0.00_ 0.97),0.000000_0.000000_0.000000_-0.594634_-0.501942_-0.414598_-0.377800_-0.317169_-0.239470_-0.239470_-0.205318_-0.059811,0.000000_0.000000_0.000000_0.770003_0.861990_0.908231_0.925571_0.938982_0.959850_0.959850_0.970984_0.967192,0.130248_0.235541_0.235541_0.499755_0.879521_1.322581_1.322581_2.205757_3.060370_3.060370_3.060370_3.246024,0.000000_0.000000_0.000000_127.677100_120.212500_114.536200_112.204300_108.663900_104.008600_104.008600_101.939500_93.538640,0,0,0,93.53864,3.145525,0,0.000000_-0.003855_-0.005741_-0.009433_-0.011241_-0.013025_-0.016522_-0.018236_-0.023249_-0.024878_-0.028078_-0.029649_-0.032737_-0.035754_-0.038703_-0.040154_-0.043008_-0.045802_-0.048538_-0.049885_-0.051218_-0.053845_-0.055140_-0.057691_-0.058948_-0.061428_-0.063862_-0.066252_-0.067431_-0.068599_-0.070906_-0.072044_-0.074292_-0.075402_-0.076503_-0.078677_-0.081873_-0.082921_-0.083962_-0.086018,0.000000_0.062334_0.092830_0.152543_0.181783_0.210628_0.267172_0.294891_0.375951_0.402301_0.454045_0.479454_0.529382_0.578169_0.625867_0.649323_0.695476_0.740653_0.784895_0.806678_0.828241_0.870725_0.891655_0.932911_0.953244_0.993340_1.032699_1.071347_1.090413_1.109310_1.146612_1.165022_1.201374_1.219321_1.237120_1.272279_1.323959_1.340912_1.357733_1.390983,62.249240_62.263260_62.277010_62.291050_62.304970_62.318870_62.333260_62.348010_62.374570_62.388450_62.402310_62.416450_62.430740_62.458050_62.472140_62.486590_62.501950_62.527590_62.541530_62.555620_62.569590_62.583600_62.597580_62.611430_62.625420_62.640530_62.667060_62.681330_62.695030_62.708940_62.722750_62.737010_62.750640_62.764460_62.778740_62.794160_62.820010_62.833920_62.847930_62.861890,1.431782_1.370055_1.339881_1.280851_1.251972_1.223504_1.167759_1.140463_1.060786_1.034937_0.984263_0.959425_0.910717_0.863268_0.817042_0.794378_0.749933_0.706651_0.664521_0.643886_0.623539_0.583716_0.564244_0.526200_0.507639_0.471476_0.436659_0.403300_0.387212_0.371547_0.341599_0.327381_0.300660_0.288251_0.276552_0.255532_0.231001_0.224977_0.220134_0.214172,-0.088042,1.423725,-0.086018,1.390983,0.604786,1.346522,0.175623,-0.087034,1.407416,46,61.74813,62.24,62.87583
projectile_experiment ,123,1,16,2,8,63.90641,66.07817,r,TRUE,Hit,projectile,0.3,0,1.4,0.075566,(0.22_ 0.00_ 0.96),0.000000_0.000000_0.000000_0.152968_0.289117_0.327009_0.355967_0.290695_0.213241_0.205591_0.190306_0.219117,0.000000_0.000000_0.000000_0.986480_0.933708_0.916835_0.898171_0.952662_0.976824_0.976358_0.977452_0.955435,0.096702_0.038518_0.038518_0.247177_0.547006_1.055764_1.055764_1.682906_2.304837_2.850302_2.850302_3.432979,0.000000_0.000000_0.000000_81.185660_72.795150_70.370110_68.380370_73.030980_77.685510_78.108990_78.982570_77.083300,0,0,0,77.0833,3.365139,0,0.000000_0.022220_0.029402_0.043449_0.050321_0.063774_0.070361_0.076858_0.089593_0.095835_0.120020_0.131668_0.137387_0.148625_0.154146_0.159604_0.170338_0.175615_0.185999_0.196163_0.206115_0.211014_0.215864_0.225419_0.230126_0.239404_0.243976_0.252992_0.257437_0.266205_0.270530_0.279064_0.287449_0.295690_0.299758,0.000000_0.096886_0.128202_0.189455_0.219417_0.278078_0.306799_0.335130_0.390660_0.417879_0.523333_0.574123_0.599062_0.648062_0.672137_0.695937_0.742738_0.765751_0.811028_0.855345_0.898740_0.920104_0.941251_0.982915_1.003439_1.043893_1.063829_1.103141_1.122523_1.160757_1.179614_1.216827_1.253389_1.289323_1.307061,64.409520_64.435780_64.449340_64.463480_64.477270_64.491260_64.505580_64.519370_64.533100_64.548230_64.588750_64.602470_64.616370_64.630380_64.644420_64.658180_64.672220_64.686360_64.701760_64.727830_64.741680_64.755700_64.769560_64.783580_64.797710_64.811420_64.825390_64.840250_64.855580_64.870880_64.886380_64.901700_64.928490_64.942230_64.958180,1.431782_1.332392_1.300267_1.237432_1.206696_1.146522_1.117060_1.087999_1.031038_1.003118_0.894952_0.842857_0.817279_0.767024_0.742333_0.717924_0.669930_0.646331_0.599903_0.554465_0.509977_0.488077_0.466400_0.423701_0.402670_0.361226_0.340807_0.300558_0.280722_0.241619_0.222348_0.184366_0.147148_0.110761_0.092940,0.319596,1.393563,0.299758,1.307061,0.604786,1.346522,0,0.307792,1.342092,51,63.92048,64.4,64.97307
projectile_experiment ,123,1,17,3,1,66.07817,68.34809,r,TRUE,Hit,projectile,0.6,0,1.4,0.075566,(0.42_ 0.00_ 0.89),0.000000_0.000000_0.208267_0.269622_0.269622_0.341187_0.379231_0.379231_0.424516,0.000000_0.000000_0.963103_0.956927_0.956927_0.937552_0.921590_0.921590_0.893662,0.237032_0.506709_0.904364_1.542213_1.542213_2.082020_2.547702_2.547702_3.082604,0.000000_0.000000_77.797900_74.264370_74.264370_70.002910_67.633000_67.633000_64.590900,0,0,0,64.5909,3.049825,0,0.000000_0.013086_0.038710_0.051259_0.087904_0.099801_0.134592_0.157074_0.168112_0.179018_0.200450_0.210982_0.241869_0.251939_0.271752_0.281501_0.300694_0.310142_0.319494_0.337918_0.346993_0.364879_0.382424_0.399640_0.408129_0.416541_0.433136_0.441323_0.457482_0.465456_0.481200_0.496680_0.511904_0.519422_0.526880_0.541617_0.548897_0.563289_0.570401_0.577459_0.591415_0.605162_0.618707,0.000000_0.027548_0.081491_0.107906_0.185050_0.210094_0.283334_0.330662_0.353898_0.376858_0.421975_0.444144_0.509167_0.530365_0.572075_0.592597_0.633001_0.652890_0.672578_0.711362_0.730466_0.768119_0.805053_0.841296_0.859167_0.876874_0.911810_0.929045_0.963061_0.979847_1.012991_1.045577_1.077625_1.093453_1.109152_1.140175_1.155502_1.185798_1.200770_1.215628_1.245006_1.273946_1.302461,66.565380_66.579330_66.594020_66.609420_66.634970_66.649060_66.676960_66.691030_66.705060_66.718660_66.732930_66.747980_66.774200_66.787990_66.802500_66.816150_66.830070_66.844090_66.857860_66.871710_66.886200_66.901710_66.927190_66.941320_66.955320_66.969630_66.983360_66.997770_67.011240_67.025200_67.040080_67.066640_67.080670_67.094600_67.108640_67.122470_67.136810_67.150410_67.164300_67.178840_67.194050_67.219620_67.233630,1.523155_1.492679_1.433008_1.403789_1.318463_1.290765_1.209771_1.157440_1.131750_1.106366_1.056491_1.031986_0.960125_0.936703_0.890622_0.867952_0.823330_0.801368_0.779632_0.736824_0.715743_0.674208_0.633483_0.593543_0.573860_0.554363_0.515920_0.496968_0.459595_0.441169_0.404833_0.369175_0.334195_0.316961_0.299898_0.266304_0.249781_0.217325_0.201417_0.185745_0.155232_0.126160_0.099317,0.651725,1.371968,0.618707,1.302461,0.625406,1.316563,0,0.625406,1.316563,56,66.10625,66.56,67.24777
projectile_experiment ,123,1,18,3,2,68.34809,70.67312,r,TRUE,Hit,projectile,-0.3,0,1.4,0.075566,(-0.22_ 0.00_ 0.92),0.000000_0.000000_0.000000_0.000000_0.030431_-0.115240_-0.115240_-0.205063_-0.246400_-0.246400_-0.249176_-0.216529,0.000000_0.000000_0.000000_0.000000_0.806567_0.985020_0.985020_0.972590_0.953491_0.953491_0.940707_0.921597,0.097811_0.099794_0.099794_0.099794_0.445315_0.933245_0.933245_1.547734_2.192929_2.192929_2.759838_3.145925,0.000000_0.000000_0.000000_0.000000_87.839300_96.672820_96.672820_101.906000_104.489300_104.489300_104.835900_103.221800,0,0,0,103.2218,2.978223,0,0.000000_-0.013530_-0.020157_-0.039515_-0.045801_-0.064188_-0.070166_-0.081908_-0.087675_-0.099009_-0.104580_-0.115533_-0.126247_-0.136732_-0.141891_-0.146997_-0.157051_-0.162002_-0.171756_-0.176561_-0.186032_-0.195324_-0.204443_-0.208940_-0.213396_-0.222188_-0.226526_-0.235088_-0.239314_-0.243504_-0.251777_-0.259914_-0.267917_-0.271871_-0.279684_-0.283544_-0.287374_-0.294946_-0.298689_-0.306090,0.000000_0.057587_0.085792_0.168184_0.194939_0.273197_0.298643_0.348620_0.373166_0.421406_0.445114_0.491735_0.537336_0.581960_0.603919_0.625650_0.668443_0.689514_0.731030_0.751482_0.791794_0.831343_0.870156_0.889295_0.908260_0.945682_0.964145_1.000587_1.018573_1.036405_1.071619_1.106249_1.140315_1.157142_1.190395_1.206825_1.223127_1.255355_1.271285_1.302784,68.918420_68.933080_68.947890_68.973850_68.988140_69.015680_69.029660_69.043690_69.057580_69.071620_69.086350_69.101780_69.127080_69.141010_69.155000_69.169000_69.182980_69.196990_69.211170_69.224940_69.240140_69.267090_69.280460_69.294420_69.308300_69.322360_69.336200_69.350260_69.364010_69.378430_69.393860_69.419560_69.433410_69.447510_69.461310_69.475400_69.489310_69.503360_69.517440_69.532610,1.431782_1.372639_1.343672_1.259056_1.231580_1.151213_1.125082_1.073761_1.048556_0.999021_0.974678_0.926808_0.879989_0.834174_0.811630_0.789322_0.745393_0.723763_0.681152_0.660162_0.618792_0.578211_0.538392_0.518760_0.499308_0.460933_0.442005_0.404653_0.386225_0.367958_0.331903_0.296473_0.261659_0.244482_0.210587_0.193875_0.177323_0.144733_0.128722_0.097406,-0.324118,1.379518,-0.30609,1.302784,0.625406,1.316563,0,-0.313381,1.333816,61,68.36314,68.91,69.55884
projectile_experiment ,123,1,19,3,3,70.67312,73.04,r,TRUE,Hit,projectile,0.6,0,1.4,0.075566,(0.37_ 0.00_ 0.89),0.000000_0.000000_0.040758_0.119164_0.119164_0.218181_0.272243_0.272243_0.286903_0.334184_0.333820_0.333820_0.372833,0.000000_0.000000_0.989811_0.981509_0.981509_0.970659_0.962040_0.962040_0.957674_0.919042_0.916607_0.916607_0.885030,0.100973_0.179543_0.329660_0.560750_0.560750_0.804029_1.642059_1.642059_1.642059_1.971047_2.538954_2.538954_3.078879,0.000000_0.000000_87.642030_83.077660_83.077660_77.331830_74.199270_74.199270_73.322690_70.017590_69.988840_69.988840_67.155970,0,0,0,67.15597,2.956818,0,0.000000_0.011479_0.033971_0.044992_0.066605_0.077204_0.098004_0.118295_0.147831_0.157448_0.176353_0.185647_0.203929_0.212921_0.230619_0.247948_0.264923_0.273283_0.281559_0.297869_0.305905_0.321749_0.329559_0.337297_0.352560_0.367548_0.382272_0.389537_0.403880_0.410960_0.417980_0.431846_0.438693_0.452221_0.465533_0.478636_0.485111_0.497912_0.504240_0.510520_0.522940_0.529081_0.541229_0.547238,0.000000_0.027249_0.080640_0.106803_0.158107_0.183266_0.232641_0.280808_0.350922_0.373749_0.418627_0.440689_0.484086_0.505432_0.547443_0.588578_0.628874_0.648718_0.668364_0.707080_0.726157_0.763767_0.782307_0.800675_0.836906_0.872485_0.907436_0.924682_0.958729_0.975536_0.992200_1.025115_1.041369_1.073482_1.105082_1.136185_1.151556_1.181943_1.196963_1.211871_1.241353_1.255931_1.284769_1.299032,71.216030_71.229930_71.244070_71.257750_71.271730_71.286240_71.301640_71.327710_71.355080_71.369010_71.383020_71.397390_71.410900_71.425220_71.440080_71.466630_71.480500_71.494470_71.508320_71.522320_71.536280_71.550250_71.564160_71.578410_71.593860_71.619880_71.633940_71.647530_71.661370_71.675510_71.689480_71.703410_71.717320_71.732730_71.758790_71.772950_71.787070_71.800880_71.814490_71.828770_71.842800_71.857000_71.870800_71.886060,1.523155_1.493587_1.435653_1.407264_1.351595_1.324295_1.270720_1.218454_1.142376_1.117606_1.068910_1.044972_0.997883_0.974722_0.929138_0.884504_0.840781_0.819249_0.797932_0.755925_0.735225_0.694418_0.674301_0.654372_0.615062_0.576460_0.538540_0.519829_0.482890_0.464657_0.446578_0.410871_0.393238_0.358403_0.324126_0.290392_0.273722_0.240771_0.224486_0.208325_0.176372_0.160578_0.129353_0.113922,0.59381,1.409584,0.547238,1.299032,0.625406,1.316563,0,0.565008,1.341215,66,70.68695,71.21,71.91221
projectile_experiment ,123,1,20,3,4,73.04,75.35097,r,TRUE,Hit,projectile,-0.3,0,1.4,0.075566,(-0.21_ 0.00_ 0.96),0.000000_0.000000_-0.173040_-0.173040_-0.067940_-0.002913_-0.030741_-0.042751_-0.089167_-0.184585_-0.205456,0.000000_0.000000_0.983010_0.983010_0.981885_0.949571_0.966440_0.972403_0.989898_0.977211_0.962368,0.093104_0.254612_0.516837_0.516837_1.020972_1.020972_1.426933_1.426933_1.993199_2.454030_2.988524,0.000000_0.000000_99.983560_99.983560_93.958180_90.175740_91.821850_92.517330_95.147160_100.696500_102.051200,0,0,0,102.0512,2.940873,0,0.000000_-0.006140_-0.018172_-0.029888_-0.046905_-0.052436_-0.063297_-0.068630_-0.079108_-0.084256_-0.094379_-0.099355_-0.104277_-0.113960_-0.123439_-0.132720_-0.137290_-0.146291_-0.150725_-0.155115_-0.163769_-0.168033_-0.176443_-0.184697_-0.192802_-0.196800_-0.204691_-0.208585_-0.212445_-0.220068_-0.223831_-0.231264_-0.234934_-0.245769_-0.249323_-0.252850_-0.259820_-0.263265_-0.270077_-0.273444_-0.276786,0.000000_0.028761_0.085120_0.139999_0.219706_0.245614_0.296485_0.321465_0.370546_0.394661_0.442074_0.465384_0.488437_0.533796_0.578193_0.621668_0.643072_0.685235_0.706003_0.726567_0.767100_0.787076_0.826466_0.865130_0.903095_0.921822_0.958783_0.977022_0.995105_1.030808_1.048434_1.083250_1.100443_1.151194_1.167843_1.184360_1.217010_1.233147_1.265053_1.280826_1.296481,73.582600_73.596800_73.611290_73.639930_73.665760_73.679930_73.693890_73.707800_73.721970_73.736090_73.750020_73.763690_73.778370_73.793650_73.818980_73.833040_73.847290_73.861110_73.875220_73.888860_73.903140_73.916850_73.932610_73.958830_73.972620_73.986970_74.000630_74.014630_74.028690_74.042030_74.056190_74.070740_74.085960_74.111500_74.125260_74.139710_74.153430_74.167420_74.181700_74.195170_74.209460,1.431782_1.402373_1.344744_1.288628_1.207125_1.180634_1.128615_1.103073_1.052886_1.028227_0.979746_0.955911_0.932338_0.885957_0.840560_0.796105_0.774219_0.731105_0.709870_0.688842_0.647396_0.626970_0.586692_0.547157_0.508337_0.489187_0.451394_0.432743_0.414254_0.377746_0.359722_0.324123_0.306542_0.254647_0.237624_0.220735_0.187349_0.170849_0.138225_0.122097_0.106089,-0.296334,1.388042,-0.276786,1.296481,0.625406,1.316563,0,-0.283397,1.327447,71,73.06805,73.57,74.22443
