experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,hand,target_hit,final_ball_state,type,target_position_x,target_position_y,target_position_z,target_angle,target_width,launch_direction,current_force,water_inertia,water_speed_m/s,otherBall_current_force,otherBall_water_inertia,launch_angle,launch_angle_error,launch_Speed,ball_pos_x,ball_pos_z,ball_time,final_ball_pos_x,final_ball_pos_z,turning_absolute_x,turning_absolute_y,otherBall_pos_x,otherBall_pos_z,otherBall_time,final_otherBall_pos_x,final_otherBall_pos_z,distance_from_target,leftPole_position_x,leftPole_position_z,leftPole_distance_from_ball,rightPole_position_x,rightPole_position_z,rightPole_distance_from_ball,min_pos_from_target_x,min_pos_from_target_z,total_score,step_0_time,step_1_time,step_2_time
projectile_experiment ,123,1,1,1,1,46.84749,54.65441,r,True,Hit,projectile,0,-0.164,2.308,0,0.251885,(-0.04_ 0.00_ 1.00),0,-10,0,29.53097,-10,92.36414,92.36414,3.630189,-0.002267_-0.004533_-0.009066_-0.011333_-0.013600_-0.018133_-0.020400_-0.024933_-0.027177_-0.029398_-0.032836_-0.034382_-0.037442_-0.038955_-0.040458_-0.043431_-0.044902_-0.047812_-0.049251_-0.050680_-0.053508_-0.054906_-0.057674_-0.059043_-0.060402_-0.063091_-0.064421_-0.067053_-0.068355_-0.069648_-0.072206_-0.073471_-0.074727_-0.077212_-0.078442_-0.080874_-0.082077_-0.083272_-0.085636_-0.086805_-0.089118_-0.090263_-0.091399_-0.093647_-0.094759_-0.096959_-0.098047_-0.099128_-0.101266_-0.102323_-0.104416_-0.105451_-0.106479_-0.108512_-0.109518_-0.111508_-0.112492_-0.113470_-0.115404_-0.116360_-0.117310_-0.119189_-0.120119_-0.121958_-0.122868_-0.123771_-0.125558_-0.126442_-0.128191_-0.129057_-0.129916_-0.131615_-0.132456_-0.133291,0.036231_0.072462_0.144924_0.181155_0.217386_0.289848_0.326080_0.398542_0.434410_0.469920_0.524869_0.549587_0.598495_0.622687_0.646706_0.694231_0.717739_0.764252_0.787260_0.810104_0.855303_0.877661_0.921898_0.943780_0.965506_1.008492_1.029756_1.071828_1.092639_1.113301_1.154184_1.174407_1.194485_1.234213_1.253864_1.292746_1.311979_1.331075_1.368858_1.387547_1.424526_1.442818_1.460979_1.496913_1.514688_1.549857_1.567254_1.584526_1.618702_1.635606_1.669055_1.685600_1.702027_1.734529_1.750607_1.782418_1.798154_1.813776_1.844689_1.859979_1.875161_1.905199_1.920057_1.949456_1.963999_1.978437_2.007005_2.021137_2.049097_2.062927_2.076659_2.103829_2.117269_2.130612,52.914180_52.928360_52.942210_52.955990_52.969940_52.983980_52.997970_53.011820_53.025670_53.039660_53.053500_53.067530_53.081410_53.095250_53.109260_53.123170_53.137070_53.151090_53.164850_53.178800_53.192840_53.206670_53.220720_53.234550_53.248540_53.262400_53.276330_53.290300_53.304470_53.318380_53.332120_53.345810_53.359770_53.373680_53.387580_53.401490_53.415390_53.429530_53.443340_53.457100_53.471200_53.485050_53.498880_53.512990_53.526870_53.540950_53.554840_53.568740_53.582640_53.596590_53.610680_53.624390_53.638310_53.652290_53.666430_53.680230_53.693940_53.707950_53.721830_53.735710_53.749710_53.763630_53.777570_53.791530_53.805530_53.819500_53.833370_53.847300_53.861140_53.875300_53.888900_53.903080_53.916700_53.930690,-0.133291,2.130612,-0.002267,0.036231,-0.002267_-0.004533_-0.009066_-0.011333_-0.013600_-0.018133_-0.020400_-0.024933_-0.027472_-0.030281_-0.035302_-0.037886_-0.043630_-0.046788_-0.050134_-0.057385_-0.061288_-0.069641_-0.074090_-0.078717_-0.088504_-0.093661_-0.104496_-0.110172_-0.116018_-0.128217_-0.134567_-0.147762_-0.154606_-0.161611_-0.176103_-0.183588_-0.191230_-0.206982_-0.215089_-0.231763_-0.240326_-0.249039_-0.266911_-0.276067_-0.294815_-0.304405_-0.314137_-0.334024_-0.344178_-0.364899_-0.375464_-0.386165_-0.407970_-0.419072_-0.441669_-0.453163_-0.464786_-0.488414_-0.500417_-0.524799_-0.537176_-0.549675_-0.575037_-0.587899_-0.600879_-0.627194_-0.640527_-0.667538_-0.681216_-0.695006_-0.722924_-0.737049_-0.765629_-0.780082_-0.794643_-0.824085_-0.838964_-0.853948,0.036231_0.072462_0.144924_0.181155_0.217386_0.289848_0.326080_0.398542_0.434410_0.469920_0.524879_0.549597_0.598504_0.622696_0.646715_0.694240_0.717748_0.764261_0.787269_0.810113_0.855312_0.877669_0.921906_0.943788_0.965514_1.008500_1.029764_1.071836_1.092647_1.113309_1.154192_1.174415_1.194493_1.234221_1.253872_1.292754_1.311987_1.331082_1.368865_1.387555_1.424534_1.442826_1.460987_1.496921_1.514695_1.549865_1.567261_1.584533_1.618709_1.635614_1.669062_1.685607_1.702034_1.734537_1.750614_1.782425_1.798160_1.813783_1.844695_1.859986_1.875167_1.905206_1.920064_1.949463_1.964005_1.978444_2.007012_2.021143_2.049103_2.062934_2.076665_2.103835_2.117275_2.130619,52.914180_52.928360_52.942210_52.955990_52.969940_52.983980_52.997970_53.011820_53.025670_53.039660_53.053500_53.067530_53.081410_53.095250_53.109260_53.123170_53.137070_53.151090_53.164850_53.178800_53.192840_53.206670_53.220720_53.234550_53.248540_53.262400_53.276330_53.290300_53.304470_53.318380_53.332120_53.345810_53.359770_53.373680_53.387580_53.401490_53.415390_53.429530_53.443340_53.457100_53.471200_53.485050_53.498880_53.512990_53.526870_53.540950_53.554840_53.568740_53.582640_53.596590_53.610680_53.624390_53.638310_53.652290_53.666430_53.680230_53.693940_53.707950_53.721830_53.735710_53.749710_53.763630_53.777570_53.791530_53.805530_53.819500_53.833370_53.847300_53.861140_53.875300_53.888900_53.903080_53.916700_53.930690,-0.853948,2.130619,0,-0.140003,2.157563,0.027774,0.111883,2.157563,0.24665,-0.133291,2.130612,5,51.42495,52.91,53.93069
projectile_experiment ,123,1,2,1,2,54.65441,56.96583,r,True,Hit,projectile,0,-0.164,2.308,0,0.251885,(-0.06_ 0.00_ 1.00),0,-10,0,29.53097,-10,93.4692,93.4692,3.531843,-0.002293_-0.006880_-0.009174_-0.011467_-0.016054_-0.018347_-0.022934_-0.025228_-0.027498_-0.031637_-0.033215_-0.036334_-0.037876_-0.039407_-0.042437_-0.043936_-0.046902_-0.048369_-0.049825_-0.052707_-0.054133_-0.055548_-0.058348_-0.059734_-0.062474_-0.063830_-0.065176_-0.067839_-0.069157_-0.071763_-0.073053_-0.074333_-0.076866_-0.078119_-0.080598_-0.081824_-0.083042_-0.085451_-0.086642_-0.089000_-0.090166_-0.091324_-0.093615_-0.094748_-0.096991_-0.098100_-0.099201_-0.101380_-0.102458_-0.103528_-0.105645_-0.106693_-0.108765_-0.109790_-0.110808_-0.112822_-0.113818_-0.115789_-0.116764_-0.117732_-0.119647_-0.120594_-0.122469_-0.123396_-0.124316_-0.126138_-0.127039_-0.128821_-0.129703_-0.130579_-0.132311_-0.133168_-0.134863_-0.135702_-0.136535_-0.138182,0.035244_0.105732_0.140976_0.176219_0.246707_0.281951_0.352439_0.387683_0.422574_0.486174_0.510429_0.558348_0.582051_0.605585_0.652150_0.675183_0.720756_0.743299_0.765681_0.809967_0.831873_0.853622_0.896656_0.917942_0.960060_0.980894_1.001579_1.042507_1.062752_1.102808_1.122622_1.142295_1.181220_1.200474_1.238570_1.257414_1.276124_1.313144_1.331455_1.367687_1.385610_1.403404_1.438612_1.456027_1.490486_1.507531_1.524454_1.557939_1.574502_1.590947_1.623485_1.639580_1.671426_1.687179_1.702819_1.733765_1.749072_1.779359_1.794341_1.809215_1.838647_1.853205_1.882010_1.896258_1.910405_1.938396_1.952241_1.979637_1.993188_2.006642_2.033263_2.046431_2.072486_2.085374_2.098170_2.123488,55.197330_55.211240_55.225300_55.239220_55.253010_55.267070_55.280950_55.295010_55.308780_55.322750_55.336760_55.350670_55.364490_55.378550_55.392360_55.406300_55.420180_55.434120_55.447930_55.462070_55.475850_55.489850_55.503800_55.517590_55.531570_55.545480_55.559450_55.573440_55.587400_55.601230_55.615490_55.629120_55.643030_55.656930_55.670860_55.684800_55.698650_55.712640_55.726610_55.740620_55.754450_55.768380_55.782170_55.796310_55.810190_55.824070_55.838080_55.851850_55.865770_55.879850_55.893720_55.907700_55.921520_55.935460_55.949250_55.963400_55.977140_55.991090_56.005060_56.018960_56.032840_56.046780_56.060570_56.074590_56.088540_56.102490_56.116500_56.130270_56.144210_56.158150_56.172100_56.186020_56.200060_56.213870_56.227740_56.241700,-0.138182,2.123488,-0.002267,0.036231,-0.002293_-0.006880_-0.009174_-0.011467_-0.016054_-0.018347_-0.022934_-0.025228_-0.027794_-0.033266_-0.035678_-0.041075_-0.044061_-0.047237_-0.054151_-0.057887_-0.065911_-0.070196_-0.074661_-0.084127_-0.089126_-0.094299_-0.105168_-0.110860_-0.122753_-0.128953_-0.135318_-0.148545_-0.155404_-0.169606_-0.176947_-0.184447_-0.199917_-0.207885_-0.224283_-0.232710_-0.241288_-0.258891_-0.267915_-0.286400_-0.295860_-0.305464_-0.325096_-0.335123_-0.355595_-0.366037_-0.376616_-0.398178_-0.409160_-0.420274_-0.442896_-0.454402_-0.477800_-0.489689_-0.501705_-0.526111_-0.538499_-0.563642_-0.576395_-0.589268_-0.615369_-0.628597_-0.655400_-0.668974_-0.682662_-0.710377_-0.724402_-0.752784_-0.767139_-0.781602_-0.810851_-0.825635_-0.855519_-0.870616_-0.885817_-0.916525,0.035244_0.105732_0.140976_0.176219_0.246707_0.281951_0.352439_0.387683_0.422574_0.486184_0.510439_0.558358_0.582061_0.605595_0.652159_0.675192_0.720766_0.743309_0.765691_0.809976_0.831882_0.853631_0.896665_0.917951_0.960069_0.980903_1.001588_1.042515_1.062760_1.102817_1.122631_1.142303_1.181228_1.200482_1.238578_1.257422_1.276132_1.313152_1.331463_1.367695_1.385617_1.403411_1.438619_1.456034_1.490493_1.507538_1.524461_1.557946_1.574509_1.590954_1.623492_1.639587_1.671433_1.687185_1.702825_1.733771_1.749078_1.779366_1.794347_1.809222_1.838653_1.853211_1.882016_1.896264_1.910411_1.938402_1.952247_1.979643_1.993194_2.006648_2.033269_2.046437_2.072491_2.085379_2.098175_2.123492,55.197330_55.211240_55.225300_55.239220_55.253010_55.267070_55.280950_55.295010_55.308780_55.322750_55.336760_55.350670_55.364490_55.378550_55.392360_55.406300_55.420180_55.434120_55.447930_55.462070_55.475850_55.489850_55.503800_55.517590_55.531570_55.545480_55.559450_55.573440_55.587400_55.601230_55.615490_55.629120_55.643030_55.656930_55.670860_55.684800_55.698650_55.712640_55.726610_55.740620_55.754450_55.768380_55.782170_55.796310_55.810190_55.824070_55.838080_55.851850_55.865770_55.879850_55.893720_55.907700_55.921520_55.935460_55.949250_55.963400_55.977140_55.991090_56.005060_56.018960_56.032840_56.046780_56.060570_56.074590_56.088540_56.102490_56.116500_56.130270_56.144210_56.158150_56.172100_56.186020_56.200060_56.213870_56.227740_56.241700,-0.916525,2.123492,0,-0.140003,2.157563,0.034124,0.111883,2.157563,0.252376,-0.138182,2.123488,10,55.12778,55.19,56.2417
projectile_experiment ,123,1,3,1,3,56.96583,95.40491,r,True,Hit,projectile,0,-0.164,2.308,0,0.251885,(-0.03_ -0.04_ 1.00),0,-10,0,29.53097,-10,91.50377,91.50377,4.062729,-0.003974_-0.005961_-0.007948_-0.011922_-0.013909_-0.017883_-0.019870_-0.021857_-0.025771_-0.027448_-0.030170_-0.031516_-0.032852_-0.035496_-0.036803_-0.039391_-0.040671_-0.041941_-0.044455_-0.045699_-0.048160_-0.049377_-0.050586_-0.052977_-0.054159_-0.055334_-0.057657_-0.058807_-0.061081_-0.062206_-0.063323_-0.065532_-0.066626_-0.068788_-0.069858_-0.070920_-0.073022_-0.074062_-0.076119_-0.077136_-0.078146_-0.080145_-0.081134_-0.083090_-0.084058_-0.085019_-0.086920_-0.087860_-0.088794_-0.090641_-0.091555_-0.093363_-0.094257_-0.095145_-0.096902_-0.097771_-0.099490_-0.100341_-0.101185_-0.102856_-0.103683_-0.104503,0.081157_0.121736_0.162315_0.243472_0.284051_0.365208_0.405787_0.446365_0.526309_0.560538_0.616145_0.643627_0.670913_0.724901_0.751606_0.804445_0.830582_0.856532_0.907877_0.933275_0.983529_1.008386_1.033066_1.081899_1.106054_1.130037_1.177489_1.200961_1.247404_1.270377_1.293186_1.338316_1.360639_1.404809_1.426658_1.448350_1.491271_1.512502_1.554510_1.575290_1.595921_1.636741_1.656933_1.696885_1.716648_1.736269_1.775092_1.794296_1.813362_1.851088_1.869748_1.906671_1.924935_1.943069_1.978948_1.996695_2.031811_2.049181_2.066427_2.100550_2.117429_2.134188,93.831680_93.845600_93.859500_93.873440_93.887350_93.901370_93.915310_93.929450_93.943180_93.957000_93.970930_93.984820_93.998770_94.012730_94.026630_94.040590_94.054470_94.068340_94.082410_94.096180_94.110180_94.124170_94.138000_94.151930_94.165810_94.179810_94.193630_94.207570_94.221570_94.235530_94.249410_94.263310_94.277150_94.290990_94.304990_94.318790_94.332820_94.346780_94.360590_94.374440_94.388440_94.402280_94.416610_94.430350_94.444390_94.458200_94.471870_94.485740_94.499720_94.513610_94.527630_94.541540_94.555560_94.569510_94.583370_94.597360_94.611320_94.625150_94.639200_94.652970_94.667080_94.680760,-0.104503,2.134188,-0.002267,0.036231,-0.003974_-0.005961_-0.007948_-0.011922_-0.013909_-0.017883_-0.019870_-0.021857_-0.026654_-0.029093_-0.033688_-0.036275_-0.039054_-0.045184_-0.048533_-0.055789_-0.059695_-0.063784_-0.072505_-0.077134_-0.086926_-0.092086_-0.097420_-0.108605_-0.114453_-0.120471_-0.133009_-0.139527_-0.153055_-0.160062_-0.167231_-0.182046_-0.189690_-0.205446_-0.213556_-0.221819_-0.238800_-0.247515_-0.265391_-0.274549_-0.283853_-0.302893_-0.312627_-0.332519_-0.342674_-0.352968_-0.373966_-0.384669_-0.395507_-0.417582_-0.428817_-0.451678_-0.463303_-0.475055_-0.498940_-0.511071_-0.535704_-0.548205_-0.560827_-0.586434_-0.599416_-0.612516,0.081157_0.121736_0.162315_0.243472_0.284051_0.365208_0.405787_0.446365_0.526309_0.560545_0.616152_0.643634_0.670919_0.724907_0.751612_0.804451_0.830588_0.856538_0.907884_0.933282_0.983535_1.008392_1.033072_1.081905_1.106060_1.130043_1.177495_1.200967_1.247410_1.270382_1.293191_1.338321_1.360645_1.404814_1.426663_1.448355_1.491277_1.512508_1.554516_1.575295_1.595926_1.636746_1.656938_1.696890_1.716653_1.736274_1.775097_1.794300_1.813367_1.851092_1.869753_1.906676_1.924940_1.943073_1.978952_1.996700_2.031816_2.049186_2.066432_2.100555_2.117434_2.134192,93.831680_93.845600_93.859500_93.873440_93.887350_93.901370_93.915310_93.929450_93.943180_93.957000_93.970930_93.984820_93.998770_94.012730_94.026630_94.040590_94.054470_94.068340_94.082410_94.096180_94.110180_94.124170_94.138000_94.151930_94.165810_94.179810_94.193630_94.207570_94.221570_94.235530_94.249410_94.263310_94.277150_94.290990_94.304990_94.318790_94.332820_94.346780_94.360590_94.374440_94.388440_94.402280_94.416610_94.430350_94.444390_94.458200_94.471870_94.485740_94.499720_94.513610_94.527630_94.541540_94.555560_94.569510_94.583370_94.597360_94.611320_94.625150_94.639200_94.652970_94.667080_94.680760,-0.612516,2.134192,0,-0.140003,2.157563,0.042504,0.111883,2.157563,0.217645,-0.104503,2.134188,15,92.8019,93.82,94.68076
projectile_experiment ,123,1,4,1,4,95.40491,97.39575,r,False,To the left,projectile,0,-0.164,2.308,0,0.251885,(-0.08_ -0.03_ 1.00),0,-10,0,29.53097,-10,94.47804,94.47804,4.401553,-0.003740_-0.011220_-0.014960_-0.022440_-0.026180_-0.029920_-0.037400_-0.041140_-0.048508_-0.051700_-0.054274_-0.059357_-0.061872_-0.066847_-0.069308_-0.071752_-0.076586_-0.078978_-0.083710_-0.086050_-0.088374_-0.092972_-0.095247_-0.099747_-0.101973_-0.104184_-0.108557_-0.110720_-0.112867_-0.117117_-0.119219_-0.123378_-0.125435_-0.127478_-0.131519_-0.133518_-0.137474_-0.139431_-0.141373_-0.145217_-0.147118_-0.150880_-0.152741_-0.154589_-0.158244_-0.160052_-0.163630_-0.165400_-0.167157_-0.170634_-0.172354_-0.175756_-0.177439_-0.179111_-0.182417,0.043856_0.131569_0.175425_0.263138_0.306994_0.350851_0.438564_0.482420_0.568821_0.606243_0.636426_0.696037_0.725524_0.783867_0.812726_0.841379_0.898072_0.926116_0.981603_1.009050_1.036300_1.090219_1.116890_1.169662_1.195765_1.221682_1.272962_1.298328_1.323513_1.373343_1.397992_1.446762_1.470886_1.494838_1.542230_1.565672_1.612056_1.634999_1.657779_1.702851_1.725146_1.769260_1.791080_1.812745_1.855612_1.876816_1.918770_1.939523_1.960127_2.000896_2.021062_2.060963_2.080700_2.100296_2.139070,95.919980_95.934010_95.947620_95.961620_95.975540_95.989500_96.003480_96.017780_96.031200_96.045210_96.059060_96.073030_96.086940_96.100950_96.114780_96.128660_96.142620_96.156590_96.170520_96.184560_96.198360_96.212430_96.226480_96.240230_96.254000_96.267930_96.281810_96.295770_96.309750_96.323620_96.337510_96.351500_96.365360_96.379390_96.393330_96.407250_96.421180_96.435100_96.448980_96.462940_96.476880_96.490760_96.504710_96.518570_96.532590_96.546740_96.560330_96.574350_96.588170_96.602100_96.616090_96.630160_96.643840_96.657770_96.671830,-0.182417,2.13907,-0.002267,0.036231,-0.003740_-0.011220_-0.014960_-0.022440_-0.026180_-0.029920_-0.037400_-0.041140_-0.049391_-0.053355_-0.056763_-0.064125_-0.068083_-0.076545_-0.081047_-0.085727_-0.095620_-0.100829_-0.111768_-0.117494_-0.123391_-0.135690_-0.142090_-0.155383_-0.162275_-0.169329_-0.183916_-0.191448_-0.199137_-0.214981_-0.223135_-0.239899_-0.248507_-0.257265_-0.275225_-0.284425_-0.303259_-0.312891_-0.322666_-0.342637_-0.352832_-0.373635_-0.384241_-0.394982_-0.416867_-0.428008_-0.450683_-0.462216_-0.473877_-0.497581_-0.509622_-0.534078_-0.546491_-0.559027_-0.584461,0.043856_0.131569_0.175425_0.263138_0.306994_0.350851_0.438564_0.482420_0.568821_0.606253_0.636437_0.696047_0.725534_0.783876_0.812735_0.841388_0.898082_0.926125_0.981612_1.009059_1.036309_1.090228_1.116899_1.169671_1.195774_1.221691_1.272971_1.298336_1.323521_1.373351_1.398000_1.446770_1.470894_1.494846_1.542238_1.565680_1.612063_1.635007_1.657786_1.702858_1.725153_1.769267_1.791087_1.812752_1.855618_1.876822_1.918777_1.939529_1.960134_2.000902_2.021068_2.060969_2.080706_2.100302_2.139076,95.919980_95.934010_95.947620_95.961620_95.975540_95.989500_96.003480_96.017780_96.031200_96.045210_96.059060_96.073030_96.086940_96.100950_96.114780_96.128660_96.142620_96.156590_96.170520_96.184560_96.198360_96.212430_96.226480_96.240230_96.254000_96.267930_96.281810_96.295770_96.309750_96.323620_96.337510_96.351500_96.365360_96.379390_96.393330_96.407250_96.421180_96.435100_96.448980_96.462940_96.476880_96.490760_96.504710_96.518570_96.532590_96.546740_96.560330_96.574350_96.588170_96.602100_96.616090_96.630160_96.643840_96.657770_96.671830,-0.584461,2.139076,0.059463,-0.140003,2.157563,0.046271,0.111883,2.157563,0.29488,-0.182417,2.13907,15,95.86414,95.91,96.67183
projectile_experiment ,123,1,5,1,5,97.39575,99.56776,r,True,Hit,projectile,0,-0.164,2.308,0,0.251885,(0.00_ -0.08_ 1.00),0,-10,0,29.53097,-10,89.85112,89.85112,3.770926,-0.000385_-0.001154_-0.001539_-0.001924_-0.002693_-0.003078_-0.003848_-0.004232_-0.004613_-0.005311_-0.005576_-0.005838_-0.006358_-0.006615_-0.007123_-0.007374_-0.007624_-0.008118_-0.008362_-0.008846_-0.009085_-0.009322_-0.009792_-0.010024_-0.010484_-0.010711_-0.010937_-0.011384_-0.011605_-0.012042_-0.012258_-0.012473_-0.012898_-0.013108_-0.013524_-0.013730_-0.013934_-0.014338_-0.014538_-0.014934_-0.015129_-0.015323_-0.015708_-0.015898_-0.016087_-0.016460_-0.016645_-0.017010_-0.017191_-0.017371_-0.017726_-0.017901_-0.018249_-0.018421_-0.018592_-0.018930_-0.019097_-0.019427_-0.019591_-0.019753_-0.020074_-0.020233_-0.020548_-0.020703_-0.020858_-0.021163_-0.021314_-0.021464_-0.021761,0.037707_0.113122_0.150829_0.188537_0.263951_0.301658_0.377073_0.414780_0.452111_0.520504_0.546455_0.572179_0.623076_0.648253_0.698067_0.722708_0.747172_0.795578_0.819523_0.866899_0.890334_0.913601_0.959638_0.982410_1.027468_1.049756_1.071884_1.115668_1.137326_1.180179_1.201376_1.222421_1.264063_1.284660_1.325416_1.345575_1.365591_1.405194_1.424784_1.463545_1.482718_1.501754_1.539419_1.558050_1.576548_1.613148_1.631253_1.667074_1.684794_1.702386_1.737195_1.754414_1.788482_1.805334_1.822066_1.855172_1.871547_1.903948_1.919976_1.935888_1.967374_1.982948_2.013764_2.029006_2.044140_2.074085_2.088897_2.103603_2.132701,97.896790_97.910800_97.924660_97.938560_97.952520_97.966380_97.980320_97.994200_98.008140_98.022190_98.036220_98.049860_98.063870_98.077770_98.091690_98.105760_98.119550_98.133480_98.147450_98.161320_98.175360_98.189270_98.203060_98.217160_98.230940_98.244770_98.258790_98.272700_98.286710_98.300710_98.314650_98.328600_98.342460_98.356290_98.370210_98.384040_98.398050_98.411990_98.425870_98.440010_98.453800_98.467720_98.481570_98.495520_98.509510_98.523390_98.537350_98.551280_98.565300_98.579040_98.593110_98.606980_98.620990_98.634830_98.648750_98.662790_98.676580_98.690620_98.704550_98.718540_98.732350_98.746240_98.760280_98.774350_98.788120_98.802110_98.815830_98.829620_98.843360,-0.021761,2.132701,-0.000385,0.037707,-0.000385_-0.001154_-0.001539_-0.001924_-0.002693_-0.003078_-0.003848_-0.004232_-0.004908_-0.006948_-0.008046_-0.009346_-0.012550_-0.014451_-0.018843_-0.021332_-0.024014_-0.029951_-0.033205_-0.040272_-0.044084_-0.048080_-0.056618_-0.061157_-0.070770_-0.075840_-0.081086_-0.092096_-0.097858_-0.109891_-0.116159_-0.122593_-0.135955_-0.142881_-0.157215_-0.164621_-0.172186_-0.187784_-0.195816_-0.212340_-0.220829_-0.229468_-0.247194_-0.256278_-0.265508_-0.284402_-0.294064_-0.313813_-0.323898_-0.334121_-0.354981_-0.365616_-0.387289_-0.398325_-0.409494_-0.432223_-0.443783_-0.467285_-0.479227_-0.491294_-0.515802_-0.528241_-0.553483_-0.566286_-0.579208_-0.605407_-0.618682_-0.632073_-0.659201,0.037707_0.113122_0.150829_0.188537_0.263951_0.301658_0.377073_0.414780_0.452111_0.520507_0.546458_0.572182_0.623079_0.648255_0.698069_0.722710_0.747175_0.795581_0.819525_0.866901_0.890336_0.913603_0.959640_0.982412_1.027470_1.049758_1.071886_1.115670_1.137328_1.180181_1.201378_1.222423_1.264064_1.284662_1.325417_1.345577_1.365593_1.405196_1.424786_1.463546_1.482719_1.501755_1.539420_1.558051_1.576549_1.613150_1.631254_1.667076_1.684795_1.702387_1.737197_1.754415_1.788484_1.805336_1.822067_1.855173_1.871548_1.903950_1.919977_1.935890_1.967375_1.982949_2.013765_2.029008_2.044142_2.074086_2.088898_2.103604_2.132702,97.896790_97.910800_97.924660_97.938560_97.952520_97.966380_97.980320_97.994200_98.008140_98.022190_98.036220_98.049860_98.063870_98.077770_98.091690_98.105760_98.119550_98.133480_98.147450_98.161320_98.175360_98.189270_98.203060_98.217160_98.230940_98.244770_98.258790_98.272700_98.286710_98.300710_98.314650_98.328600_98.342460_98.356290_98.370210_98.384040_98.398050_98.411990_98.425870_98.440010_98.453800_98.467720_98.481570_98.495520_98.509510_98.523390_98.537350_98.551280_98.565300_98.579040_98.593110_98.606980_98.620990_98.634830_98.648750_98.662790_98.676580_98.690620_98.704550_98.718540_98.732350_98.746240_98.760280_98.774350_98.788120_98.802110_98.815830_98.829620_98.843360,-0.659201,2.132702,0,-0.140003,2.157563,0.120827,0.111883,2.157563,0.135937,-0.021761,2.132701,20,97.82745,97.89,98.84336
